15900		0.126000		0.240000
16000		0.130000		0.247000
16100		0.131000		0.248000
16200		0.135000		0.252000
16300		0.169000		0.256000
16400		0.139000		0.259000
16500		0.143000		0.263000
16600		0.144000		0.264000
16700		0.141000		0.273000
16800		0.148000		0.281000
16900		0.153000		0.287000
17000		0.154000		0.278000
17100		0.153000		0.283000
17200		0.148000		0.328000
17300		0.184000		0.337000
17400		0.200000		0.298000
17500		0.167000		0.302000
17600		0.161000		0.302000
17700		0.167000		0.304000
17800		0.166000		0.307000
17900		0.170000		0.310000
18000		0.168000		0.315000
18100		0.173000		0.310000
18200		0.169000		0.329000
18300		0.167000		0.324000
18400		0.169000		0.327000
18500		0.177000		0.344000
18600		0.182000		0.334000
18700		0.179000		0.340000
18800		0.182000		0.346000
18900		0.180000		0.347000
19000		0.192000		0.367000
19100		0.212000		0.374000
19200		0.200000		0.367000
19300		0.195000		0.380000
19400		0.201000		0.387000
19500		0.196000		0.384000
19600		0.200000		0.377000
19700		0.218000		0.463000
19800		0.215000		0.392000
19900		0.202000		0.401000
20000		0.205000		0.392000
20100		0.206000		0.398000
20200		0.213000		0.401000
20300		0.219000		0.402000
20400		0.214000		0.451000
20500		0.222000		0.415000
20600		0.223000		0.437000
20700		0.240000		0.442000
20800		0.223000		0.427000
20900		0.228000		0.439000
21000		0.228000		0.447000
21100		0.239000		0.452000
21200		0.244000		0.451000
21300		0.235000		0.446000
21400		0.242000		0.450000
21500		0.239000		0.452000
21600		0.239000		0.457000
21700		0.244000		0.468000
21800		0.252000		0.477000
21900		0.247000		0.471000
22000		0.255000		0.489000
22100		0.258000		0.481000
22200		0.253000		0.497000
22300		0.266000		0.525000
22400		0.264000		0.504000
22500		0.264000		0.503000
22600		0.283000		0.510000
22700		0.273000		0.503000
22800		0.275000		0.514000
22900		0.271000		0.524000
23000		0.276000		0.525000
23100		0.278000		0.533000
23200		0.277000		0.554000
23300		0.305000		0.561000
23400		0.284000		0.564000
23500		0.296000		0.571000
23600		0.291000		0.549000
23700		0.302000		0.590000
23800		0.309000		0.582000
23900		0.312000		0.568000
24000		0.302000		0.590000
24100		0.311000		0.578000
24200		0.374000		0.588000
24300		0.304000		0.583000
24400		0.312000		0.588000
24500		0.321000		0.593000
24600		0.313000		0.598000
24700		0.309000		0.601000
24800		0.316000		0.610000
24900		0.321000		0.605000
25000		0.334000		0.629000
25100		0.325000		0.623000
25200		0.335000		0.620000
25300		0.331000		0.620000
25400		0.338000		0.638000
25500		0.344000		0.638000
25600		0.337000		0.639000
25700		0.343000		0.649000
25800		0.351000		0.654000
25900		0.355000		0.663000
26000		0.348000		0.666000
26100		0.351000		0.674000
26200		0.347000		0.678000
26300		0.357000		0.677000
26400		0.357000		0.683000
26500		0.363000		0.699000
26600		0.369000		0.694000
26700		0.368000		0.699000
26800		0.380000		0.706000
26900		0.386000		0.716000
27000		0.388000		0.719000
27100		0.378000		0.725000
27200		0.391000		0.729000
27300		0.395000		0.734000
27400		0.399000		0.743000
27500		0.396000		0.745000
27600		0.405000		0.748000
27700		0.406000		0.759000
27800		0.413000		0.751000
27900		0.399000		0.764000
28000		0.409000		0.775000
28100		0.418000		0.784000
28200		0.411000		0.788000
28300		0.417000		0.787000
28400		0.426000		0.820000
28500		0.421000		0.804000
28600		0.430000		0.812000
28700		0.431000		0.808000
28800		0.442000		0.815000
28900		0.442000		0.815000
29000		0.445000		0.816000
29100		0.447000		0.833000
29200		0.461000		0.840000
29300		0.449000		0.852000
29400		0.445000		0.856000
29500		0.464000		0.868000
29600		0.456000		0.869000
29700		0.469000		0.872000
29800		0.460000		0.879000
29900		0.465000		0.874000
30000		0.474000		0.883000
30100		0.477000		0.894000
30200		0.482000		0.901000
30300		0.478000		0.896000
30400		0.485000		0.909000
30500		0.497000		0.916000
30600		0.490000		0.917000
30700		0.489000		0.926000
30800		0.500000		0.946000
30900		0.509000		0.945000
31000		0.509000		0.947000
31100		0.510000		0.950000
31200		0.509000		0.952000
31300		0.511000		0.967000
31400		0.514000		0.974000
31500		0.516000		0.976000
31600		0.527000		0.985000
31700		0.526000		0.993000
31800		0.529000		0.998000
31900		0.539000		1.010000
32000		0.546000		1.003000
32100		0.547000		1.017000
32200		0.544000		1.025000
32300		0.557000		1.034000
32400		0.556000		1.045000
32500		0.563000		1.038000
32600		0.560000		1.046000
32700		0.569000		1.041000
32800		0.561000		1.057000
32900		0.573000		1.070000
33000		0.577000		1.088000
33100		0.580000		1.079000
33200		0.571000		1.082000
33300		0.587000		1.101000
33400		0.593000		1.104000
33500		0.596000		1.113000
33600		0.590000		1.108000
33700		0.593000		1.135000
33800		0.609000		1.131000
33900		0.602000		1.140000
34000		0.615000		1.149000
34100		0.599000		1.161000
34200		0.613000		1.156000
34300		0.625000		1.155000
34400		0.617000		1.169000
34500		0.623000		1.176000
34600		0.636000		1.185000
34700		0.639000		1.192000
34800		0.643000		1.201000
34900		0.646000		1.301000
35000		0.777000		1.261000
35100		0.680000		1.232000
35200		0.667000		1.233000
35300		0.654000		1.255000
35400		0.657000		1.244000
35500		0.672000		1.266000
35600		0.718000		1.283000
35700		0.700000		1.373000
35800		0.704000		1.301000
35900		0.690000		1.310000
36000		0.703000		1.348000
36100		0.710000		1.348000
36200		0.713000		1.333000
36300		0.703000		1.324000
36400		0.690000		1.324000
36500		0.722000		1.406000
36600		0.746000		1.421000
36700		0.747000		1.366000
36800		0.851000		1.388000
36900		0.745000		1.383000
37000		0.724000		1.406000
37100		0.736000		1.389000
37200		0.735000		1.379000
37300		0.750000		1.394000
37400		0.741000		1.388000
37500		0.746000		1.406000
37600		0.756000		1.419000
37700		0.761000		1.415000
37800		0.757000		1.419000
37900		0.794000		1.449000
38000		0.766000		1.453000
38100		0.766000		1.436000
38200		0.770000		1.453000
38300		0.776000		1.462000
38400		0.782000		1.465000
38500		0.803000		1.475000
38600		0.842000		1.510000
38700		0.845000		1.589000
38800		0.825000		1.512000
38900		0.810000		1.551000
39000		0.820000		1.522000
39100		0.824000		1.532000
39200		0.816000		1.551000
39300		0.837000		1.561000
39400		0.816000		1.544000
39500		0.863000		1.578000
39600		0.849000		1.569000
39700		0.835000		1.567000
39800		0.846000		1.606000
39900		0.846000		1.582000
40000		0.855000		1.587000
40100		0.860000		1.617000
40200		0.859000		1.610000
40300		0.853000		1.616000
40400		0.879000		1.616000
40500		0.881000		1.621000
40600		0.890000		1.646000
40700		0.896000		1.663000
40800		0.918000		1.656000
40900		0.891000		1.667000
41000		0.909000		1.676000
41100		0.910000		1.681000
41200		0.890000		1.690000
41300		0.921000		1.712000
41400		0.910000		1.709000
41500		0.931000		1.721000
41600		0.944000		1.716000
41700		0.933000		1.744000
41800		0.926000		1.751000
41900		0.940000		1.742000
42000		0.955000		1.763000
42100		0.968000		1.762000
42200		0.949000		1.775000
42300		0.957000		1.778000
42400		0.953000		1.788000
42500		0.974000		1.799000
42600		0.969000		1.818000
42700		0.983000		1.825000
42800		0.974000		1.820000
42900		0.983000		1.819000
43000		0.998000		1.853000
43100		0.999000		1.854000
43200		0.999000		1.869000
43300		0.991000		1.858000
43400		1.014000		1.873000
43500		1.011000		1.903000
43600		1.029000		1.916000
43700		1.036000		1.894000
43800		1.021000		1.974000
43900		1.030000		1.934000
44000		1.045000		1.936000
44100		1.037000		1.949000
44200		1.029000		1.932000
44300		1.045000		1.958000
44400		1.059000		1.964000
44500		1.058000		1.996000
44600		1.068000		1.968000
44700		1.067000		1.982000
44800		1.084000		1.991000
44900		1.071000		2.008000
45000		1.091000		2.048000
45100		1.098000		2.044000
45200		1.079000		2.047000
45300		1.111000		2.054000
45400		1.107000		2.071000
45500		1.109000		2.074000
45600		1.113000		2.066000
45700		1.127000		2.075000
45800		1.137000		2.108000
45900		1.140000		2.106000
46000		1.135000		2.114000
46100		1.147000		2.149000
46200		1.143000		2.131000
46300		1.154000		2.133000
46400		1.160000		2.154000
46500		1.162000		2.185000
46600		1.173000		2.169000
46700		1.180000		2.188000
46800		1.182000		2.192000
46900		1.184000		2.172000
47000		1.211000		2.269000
47100		1.183000		2.198000
47200		1.181000		2.221000
47300		1.206000		2.226000
47400		1.205000		2.266000
47500		1.216000		2.256000
47600		1.241000		2.288000
47700		1.217000		2.270000
47800		1.235000		2.377000
47900		1.231000		2.310000
48000		1.399000		2.317000
48100		1.253000		2.323000
48200		1.255000		2.322000
48300		1.276000		2.351000
48400		1.268000		2.357000
48500		1.266000		2.362000
48600		1.262000		2.371000
48700		1.276000		2.363000
48800		1.283000		2.384000
48900		1.288000		2.411000
49000		1.290000		2.403000
49100		1.304000		2.405000
49200		1.311000		2.398000
49300		1.310000		2.424000
49400		1.312000		2.454000
49500		1.328000		2.447000
49600		1.297000		2.456000
49700		1.335000		2.464000
49800		1.336000		2.471000
49900		1.339000		2.485000
50000		1.347000		2.482000
50100		1.346000		2.505000
50200		1.341000		2.519000
50300		1.342000		2.511000
50400		1.370000		2.813000
50500		1.411000		2.567000
50600		1.390000		2.544000
50700		1.394000		2.568000
50800		1.380000		2.576000
50900		1.404000		2.590000
51000		1.403000		2.620000
51100		1.396000		2.597000
51200		1.390000		2.620000
51300		1.417000		2.641000
51400		1.428000		2.648000
51500		1.420000		2.657000
51600		1.428000		2.661000
51700		1.425000		2.652000
51800		1.453000		2.699000
51900		1.458000		2.688000
52000		1.455000		2.698000
52100		1.446000		2.705000
52200		1.444000		2.706000
52300		1.466000		2.751000
52400		1.486000		2.746000
52500		1.464000		2.737000
52600		1.505000		2.743000
52700		1.491000		2.788000
52800		1.500000		2.799000
52900		1.501000		2.819000
53000		1.507000		2.800000
53100		1.500000		2.809000
53200		1.523000		2.821000
53300		1.504000		2.811000
53400		1.524000		2.840000
53500		1.535000		2.838000
53600		1.533000		2.860000
53700		1.553000		2.876000
53800		1.549000		2.865000
53900		1.569000		2.894000
54000		1.571000		2.916000
54100		1.543000		2.907000
54200		1.589000		2.901000
54300		1.571000		2.942000
54400		1.594000		2.992000
54500		1.582000		2.956000
54600		1.602000		2.984000
54700		1.601000		3.062000
54800		1.607000		3.025000
54900		1.616000		2.995000
55000		1.621000		3.008000
55100		1.620000		3.036000
55200		1.615000		3.045000
55300		1.653000		3.025000
55400		1.641000		3.083000
55500		1.681000		3.067000
55600		1.651000		3.091000
55700		1.650000		3.067000
55800		1.682000		3.095000
55900		1.687000		3.119000
56000		1.670000		3.117000
56100		1.669000		3.143000
56200		1.699000		3.169000
56300		1.701000		3.157000
56400		1.709000		3.187000
56500		1.693000		3.152000
56600		1.707000		3.185000
56700		1.721000		3.218000
56800		1.726000		3.257000
56900		1.734000		3.240000
57000		1.747000		3.226000
57100		1.729000		3.236000
57200		1.748000		3.241000
57300		1.759000		3.269000
57400		1.741000		3.281000
57500		1.749000		3.305000
57600		1.766000		3.296000
57700		1.752000		3.294000
57800		1.795000		3.348000
57900		1.797000		3.331000
58000		1.799000		3.346000
58100		1.795000		3.364000
58200		1.801000		3.370000
58300		1.848000		3.396000
58400		1.825000		3.407000
58500		1.834000		3.394000
58600		1.810000		3.419000
58700		1.846000		3.433000
58800		1.857000		3.435000
58900		1.889000		3.451000
59000		1.852000		3.486000
59100		1.843000		3.551000
59200		1.863000		3.472000
59300		1.873000		3.512000
59400		1.899000		3.534000
59500		1.871000		3.511000
59600		1.891000		3.528000
59700		1.900000		3.519000
59800		1.891000		3.540000
59900		1.957000		3.566000
60000		1.906000		3.564000
60100		1.914000		3.629000
60200		2.174000		3.622000
60300		1.936000		3.630000
60400		1.997000		3.667000
60500		1.960000		3.661000
60600		1.950000		3.674000
60700		1.984000		3.673000
60800		1.984000		3.689000
60900		2.032000		3.703000
61000		1.997000		3.697000
61100		1.976000		3.715000
61200		1.991000		3.720000
61300		2.009000		3.753000
61400		1.988000		3.752000
61500		2.070000		3.795000
61600		2.025000		3.790000
61700		2.042000		3.775000
61800		2.017000		3.808000
61900		2.045000		3.789000
62000		2.026000		3.805000
62100		2.038000		3.822000
62200		2.062000		4.499000
62300		2.338000		4.078000
62400		2.118000		3.961000
62500		2.111000		3.915000
62600		2.109000		3.950000
62700		2.129000		4.006000
62800		2.137000		3.976000
62900		2.123000		3.936000
63000		2.127000		3.985000
63100		2.144000		4.009000
63200		2.132000		3.994000
63300		2.146000		3.982000
63400		2.141000		3.995000
63500		2.146000		3.994000
63600		2.165000		3.993000
63700		2.157000		4.039000
63800		2.180000		4.049000
63900		2.184000		4.061000
64000		2.169000		4.072000
64100		2.175000		4.126000
64200		2.271000		4.114000
64300		2.205000		4.137000
64400		2.215000		4.100000
64500		2.223000		4.201000
64600		2.269000		4.155000
64700		2.238000		4.178000
64800		2.275000		4.181000
64900		2.225000		4.208000
65000		2.258000		4.199000
65100		2.272000		4.217000
65200		2.288000		4.207000
65300		2.287000		4.235000
65400		2.282000		4.236000
65500		2.273000		4.229000
65600		2.292000		4.267000
65700		2.292000		4.283000
65800		2.314000		4.290000
65900		2.316000		4.306000
66000		2.315000		4.360000
66100		2.335000		4.349000
66200		2.352000		4.339000
66300		2.331000		4.335000
66400		2.361000		4.355000
66500		2.363000		4.394000
66600		2.395000		4.376000
66700		2.371000		4.401000
66800		2.384000		4.399000
66900		2.417000		4.474000
67000		2.383000		4.447000
67100		2.388000		4.452000
67200		2.413000		4.478000
67300		2.416000		4.498000
67400		2.402000		4.507000
67500		2.404000		4.517000
67600		2.429000		4.512000
67700		2.417000		4.534000
67800		2.440000		4.571000
67900		2.434000		4.560000
68000		2.456000		4.585000
68100		2.456000		4.584000
68200		2.453000		4.598000
68300		2.482000		4.635000
68400		2.460000		4.642000
68500		2.489000		4.647000
68600		2.494000		4.656000
68700		2.533000		4.684000
68800		2.520000		4.709000
68900		2.526000		4.737000
69000		2.527000		4.713000
69100		2.542000		4.739000
69200		2.546000		4.746000
69300		2.563000		4.835000
69400		2.570000		4.758000
69500		2.583000		4.778000
69600		2.560000		4.968000
69700		2.991000		5.611000
69800		3.030000		5.808000
69900		2.804000		5.277000
70000		2.823000		5.340000
70100		2.809000		5.306000
70200		2.770000		5.097000
70300		2.734000		5.058000
70400		2.685000		5.021000
70500		2.727000		5.022000
70600		2.704000		5.028000
70700		2.712000		5.049000
70800		2.716000		5.050000
70900		2.715000		5.093000
71000		2.742000		5.049000
71100		2.711000		5.054000
71200		2.705000		5.069000
71300		2.741000		5.064000
71400		2.727000		5.098000
71500		2.761000		5.109000
71600		2.752000		5.110000
71700		2.731000		5.139000
71800		2.779000		5.126000
71900		2.775000		5.148000
72000		2.788000		5.137000
72100		2.753000		5.170000
72200		2.770000		5.161000
72300		2.822000		5.168000
72400		2.817000		5.200000
72500		2.788000		5.179000
72600		2.859000		5.257000
72700		2.823000		5.231000
72800		2.810000		5.375000
72900		2.807000		5.273000
73000		2.809000		5.258000
73100		2.858000		5.325000
73200		2.845000		5.529000
73300		2.848000		5.298000
73400		2.878000		5.352000
73500		2.860000		5.316000
73600		2.871000		5.336000
73700		2.867000		5.349000
73800		2.878000		5.359000
73900		2.901000		5.378000
74000		2.909000		5.419000
74100		2.932000		5.435000
74200		2.920000		5.430000
74300		2.922000		5.432000
74400		2.936000		5.445000
74500		3.017000		5.551000
74600		2.958000		5.491000
74700		2.948000		5.514000
74800		2.950000		5.501000
74900		2.979000		5.518000
75000		2.957000		5.627000
75100		2.990000		5.618000
75200		3.000000		5.579000
75300		2.979000		5.620000
75400		2.987000		5.599000
75500		3.036000		5.600000
75600		3.036000		5.628000
75700		3.052000		5.647000
75800		3.023000		5.639000
75900		3.051000		5.683000
76000		3.066000		5.669000
76100		3.066000		5.688000
76200		3.071000		5.769000
76300		3.054000		5.748000
76400		3.094000		5.779000
76500		3.105000		5.751000
76600		3.134000		5.773000
76700		3.103000		5.832000
76800		3.116000		5.820000
76900		3.125000		5.812000
77000		3.187000		5.855000
77100		3.132000		5.909000
77200		3.173000		5.909000
77300		3.182000		5.898000
77400		3.201000		5.973000
77500		3.214000		5.936000
77600		3.198000		6.005000
77700		3.181000		5.987000
77800		3.185000		5.962000
77900		3.243000		6.015000
78000		3.228000		6.029000
78100		3.290000		6.062000
78200		3.260000		6.048000
78300		3.353000		6.156000
78400		3.253000		6.095000
78500		3.296000		6.119000
78600		3.307000		6.116000
78700		3.301000		6.164000
78800		3.322000		6.204000
78900		3.291000		6.169000
79000		3.325000		6.196000
79100		3.327000		6.216000
79200		3.388000		6.247000
79300		3.338000		6.244000
79400		3.345000		6.266000
79500		3.384000		6.269000
79600		3.363000		6.270000
79700		3.363000		6.294000
79800		3.391000		6.313000
79900		3.370000		6.332000
80000		3.398000		6.425000
80100		3.623000		6.372000
80200		3.468000		6.383000
80300		3.447000		6.406000
80400		3.435000		6.407000
80500		3.462000		6.406000
80600		3.447000		6.404000
80700		3.448000		6.423000
80800		3.487000		6.519000
80900		3.522000		6.481000
81000		3.513000		6.500000
81100		3.491000		6.509000
81200		3.509000		6.524000
81300		3.588000		6.633000
81400		3.507000		6.592000
81500		3.518000		6.565000
81600		3.555000		6.603000
81700		3.543000		6.599000
81800		3.564000		6.634000
81900		3.596000		6.667000
82000		3.614000		6.701000
82100		3.625000		6.673000
82200		3.603000		6.679000
82300		3.600000		6.698000
82400		3.631000		6.736000
82500		3.611000		6.739000
82600		3.633000		6.936000
82700		3.671000		6.816000
82800		3.657000		6.806000
82900		3.978000		6.983000
83000		3.688000		6.935000
83100		3.696000		6.856000
83200		3.724000		6.970000
83300		3.854000		7.305000
83400		3.776000		7.102000
83500		3.770000		6.983000
83600		3.762000		6.987000
83700		3.754000		7.003000
83800		3.739000		6.982000
83900		3.758000		6.986000
84000		3.797000		7.081000
84100		3.778000		7.026000
84200		3.838000		7.142000
84300		3.834000		7.056000
84400		3.810000		7.111000
84500		3.811000		7.134000
84600		3.806000		7.079000
84700		3.820000		7.095000
84800		3.838000		7.242000
84900		3.901000		7.122000
85000		3.853000		7.151000
85100		3.818000		7.187000
85200		3.889000		7.172000
85300		3.858000		7.180000
85400		3.840000		7.208000
85500		3.891000		7.241000
85600		3.906000		7.288000
85700		3.905000		7.275000
85800		3.933000		7.267000
85900		3.937000		7.369000
86000		3.955000		7.283000
86100		3.999000		7.296000
86200		3.997000		7.413000
86300		3.961000		7.374000
86400		3.948000		7.358000
86500		3.971000		7.374000
86600		3.994000		7.404000
86700		4.021000		7.422000
86800		4.034000		7.421000
86900		3.997000		7.427000
87000		4.010000		7.453000
87100		4.033000		7.468000
87200		4.053000		7.478000
87300		4.026000		7.687000
87400		4.047000		7.577000
87500		4.039000		7.516000
87600		4.077000		7.566000
87700		4.052000		7.558000
87800		4.092000		7.599000
87900		4.103000		7.602000
88000		4.144000		7.610000
88100		4.109000		7.648000
88200		4.131000		7.737000
88300		4.107000		7.660000
88400		4.115000		7.671000
88500		4.154000		7.700000
88600		4.171000		7.726000
88700		4.183000		7.792000
88800		4.194000		7.766000
88900		4.174000		7.766000
89000		4.165000		7.820000
89100		4.193000		7.797000
89200		4.240000		7.832000
89300		4.203000		7.857000
89400		4.320000		7.859000
89500		4.272000		7.884000
89600		4.275000		7.871000
89700		4.239000		7.907000
89800		4.242000		8.002000
89900		4.267000		7.973000
90000		4.298000		8.031000
90100		4.283000		8.005000
90200		4.294000		8.017000
90300		4.353000		8.024000
90400		4.332000		8.027000
90500		4.327000		8.031000
90600		4.379000		8.041000
90700		4.365000		8.340000
90800		4.363000		8.136000
90900		4.531000		8.153000
91000		4.413000		8.179000
91100		4.419000		8.149000
91200		4.411000		8.185000
91300		4.404000		8.198000
91400		4.393000		8.194000
91500		4.467000		8.266000
91600		4.427000		8.233000
91700		4.422000		8.248000
91800		4.404000		8.244000
91900		4.455000		8.271000
92000		4.507000		8.304000
92100		4.567000		8.310000
92200		4.501000		8.357000
92300		4.521000		8.366000
92400		4.495000		8.369000
92500		4.520000		8.408000
92600		4.503000		8.413000
92700		4.551000		8.433000
92800		4.538000		8.470000
92900		4.586000		8.481000
93000		4.537000		8.494000
93100		4.597000		8.497000
93200		4.573000		8.529000
93300		4.589000		8.526000
93400		4.639000		8.534000
93500		5.441000		8.721000
93600		4.308000		8.224000
93700		4.265000		8.238000
93800		4.281000		8.319000
93900		4.401000		8.287000
94000		4.470000		8.337000
94100		4.573000		8.626000
94200		4.560000		8.568000
94300		4.562000		8.428000
94400		4.600000		8.499000
94500		4.545000		9.169000
94600		5.906000		11.161000
94700		5.782000		11.156000
94800		5.716000		11.153000
94900		5.775000		11.105000
95000		5.758000		11.225000
95100		5.814000		11.224000
95200		5.787000		11.258000
95300		5.803000		11.287000
95400		5.846000		11.229000
95500		5.809000		11.354000
95600		5.851000		11.366000
95700		5.882000		12.125000
95800		5.883000		11.588000
95900		5.902000		11.450000
96000		5.881000		11.438000
96100		6.359000		11.472000
96200		6.117000		11.754000
96300		6.106000		11.605000
96400		5.978000		11.627000
96500		6.038000		11.642000
96600		5.972000		11.670000
96700		5.960000		11.627000
96800		6.004000		11.643000
96900		6.035000		11.743000
97000		6.048000		11.766000
97100		6.054000		11.677000
97200		6.078000		11.812000
97300		6.059000		12.459000
97400		6.358000		12.859000
97500		6.154000		11.824000
97600		6.089000		11.847000
97700		6.202000		11.935000
97800		6.148000		11.856000
97900		6.272000		11.988000
98000		6.203000		11.887000
98100		6.206000		12.016000
98200		6.193000		12.077000
98300		6.208000		12.026000
98400		6.237000		12.039000
98500		6.254000		11.989000
98600		6.251000		12.036000
98700		6.214000		12.104000
98800		6.277000		12.060000
98900		6.234000		12.190000
99000		6.324000		12.133000
99100		6.340000		12.187000
99200		6.325000		12.245000
99300		6.344000		12.211000
99400		6.374000		12.278000
99500		6.385000		12.279000
99600		6.369000		12.697000
99700		6.461000		12.377000
99800		6.360000		12.369000
99900		6.395000		12.362000
100000	6.398000		12.455000
